id,features
638,"[0.1204005777835846, 0.03542831540107727, 0.8959270715713501, 0.24501396715641022, 0.0, 0.4668927788734436, 0.5619415044784546, 0.17915287613868713, 0.3893487751483917, 0.05232759937644005, 0.7475101947784424, 0.6401470303535461, 0.37537550926208496, 0.08695732802152634, 0.10008450597524643, 1.0386940240859985, 0.5060274004936218, 0.16374622285366058, 0.30970269441604614, 0.01601904071867466]"
648,"[0.14450624585151672, 0.27076488733291626, 0.2732512056827545, 0.0, 0.0, 0.31674572825431824, 0.0330829843878746, 1.1652886867523193, 0.1936669796705246, 1.4411712884902954, 0.0, 0.47755926847457886, 0.4018997848033905, 0.0, 0.0, 1.0127019882202148, 0.05792444199323654, 0.0, 0.17233367264270782, 0.17585249245166779]"
658,"[0.5378473997116089, 0.0, 0.0862327590584755, 0.03411070257425308, 0.24962325394153595, 0.0, 0.1734631210565567, 0.0, 0.5639110803604126, 0.03693956136703491, 1.1251506805419922, 0.04230683296918869, 0.04847895726561546, 0.4328972101211548, 0.0, 0.4257037937641144, 0.0, 1.3070770502090454, 1.0860793590545654, 0.012154566124081612]"
668,"[0.5418592691421509, 0.34015873074531555, 0.2867289185523987, 0.5571829676628113, 0.3486926853656769, 0.49437636137008667, 0.43709591031074524, 0.4954834282398224, 0.009065297432243824, 0.6386280655860901, 0.26698037981987, 0.9448859691619873, 0.16564299166202545, 0.0, 0.0, 0.4517933428287506, 0.2681295573711395, 0.0, 0.41030558943748474, 1.4365941286087036]"
678,"[0.12213648110628128, 0.0, 0.0, 0.9755850434303284, 0.7421931624412537, 0.04416942596435547, 0.2678368389606476, 0.0, 0.097441166639328, 0.9207783341407776, 0.08198142051696777, 0.0, 0.04733923077583313, 0.13061568140983582, 0.46158745884895325, 0.20228426158428192, 1.1123745441436768, 0.4022018313407898, 0.26291343569755554, 0.4810205399990082]"
688,"[0.009237163700163364, 0.6292983889579773, 0.9366210699081421, 1.4624515771865845, 0.0, 0.0, 0.0, 0.8805415034294128, 0.664079487323761, 0.10833197832107544, 0.0, 0.0, 0.47853103280067444, 0.09206216782331467, 0.37455683946609497, 0.5615566968917847, 0.3624078929424286, 0.0539783351123333, 0.13933472335338593, 0.13396984338760376]"
698,"[0.9049493670463562, 0.2174881547689438, 0.9593281149864197, 0.0, 0.17921073734760284, 0.1547563076019287, 0.6511318683624268, 0.0, 0.8220379948616028, 0.43487998843193054, 0.7474308609962463, 0.0, 0.10014741122722626, 0.039004117250442505, 0.022984763607382774, 0.3221386969089508, 0.38490039110183716, 0.41094163060188293, 1.0239392518997192, 0.0]"
708,"[0.888952910900116, 0.6628305315971375, 0.9031330347061157, 0.04686448723077774, 0.881086528301239, 0.21518638730049133, 0.18811661005020142, 0.516376256942749, 0.07283470779657364, 0.15399031341075897, 1.124179482460022, 0.46137621998786926, 0.48797422647476196, 0.24101309478282928, 0.047000057995319366, 0.44152677059173584, 0.0897039994597435, 0.510974645614624, 0.0, 0.0]"
718,"[0.4682781994342804, 1.2448331117630005, 0.4326452314853668, 0.003957029897719622, 0.36675918102264404, 0.32692065834999084, 0.3455844223499298, 0.645247757434845, 0.0, 0.7676275372505188, 0.8451904654502869, 0.2542684078216553, 0.049208346754312515, 1.0422065258026123, 0.0, 0.0, 0.0, 0.4989147484302521, 0.26733481884002686, 0.03797062486410141]"
728,"[0.26398152112960815, 0.0, 0.4605030417442322, 0.48585742712020874, 0.0, 0.22771550714969635, 0.616962194442749, 0.9549197554588318, 0.08532900363206863, 0.13638782501220703, 0.20184367895126343, 0.2204025536775589, 1.1818625926971436, 0.47508886456489563, 0.002059295540675521, 0.5036508440971375, 0.4066563844680786, 0.0, 1.2421308755874634, 0.311161607503891]"
738,"[0.06702053546905518, 0.21739435195922852, 0.20147860050201416, 0.8830254673957825, 0.23909074068069458, 0.004327867180109024, 0.0, 0.12707406282424927, 0.0, 0.31809499859809875, 0.0, 0.20731070637702942, 1.1660401821136475, 0.0, 0.8990549445152283, 0.7736194729804993, 0.29104217886924744, 0.5859014987945557, 0.004910886753350496, 0.8984851241111755]"
748,"[0.25883546471595764, 0.1477171778678894, 0.0, 0.5312801003456116, 0.2155032604932785, 0.8417896032333374, 0.04319729283452034, 0.18051527440547943, 0.31137555837631226, 0.6262968182563782, 0.9626197218894958, 0.05867619067430496, 0.0, 0.0, 0.8144960403442383, 0.127546489238739, 0.09066855162382126, 0.0, 0.27460116147994995, 0.5298198461532593]"
758,"[0.0, 0.0, 0.591261625289917, 1.1015853881835938, 0.40763962268829346, 0.30330073833465576, 0.2654740810394287, 0.0, 0.4126291871070862, 0.0, 0.6403580904006958, 0.0, 0.4087716341018677, 0.908312201499939, 0.0, 1.0052034854888916, 0.13766047358512878, 0.002268933691084385, 0.0, 0.6077215671539307]"
768,"[0.23424029350280762, 0.13220839202404022, 0.0, 1.329533576965332, 0.26912936568260193, 0.5393057465553284, 0.7881914377212524, 0.6226919293403625, 0.7088617086410522, 0.0, 0.06938481330871582, 0.0582745186984539, 0.3361665904521942, 0.05493786931037903, 0.37270140647888184, 0.0, 0.0, 0.35469773411750793, 0.8537659645080566, 0.6655895709991455]"
778,"[0.06306590139865875, 0.0, 0.7578892111778259, 0.0, 0.040816325694322586, 0.0, 0.08343009650707245, 0.6723193526268005, 0.0, 0.0, 1.20135498046875, 0.2736034393310547, 0.0, 0.5458705425262451, 0.4062539041042328, 0.9515076875686646, 0.5020633935928345, 0.985758900642395, 0.0, 0.0]"
788,"[0.0, 0.0, 0.0, 0.017271673306822777, 0.9216823577880859, 0.17203953862190247, 0.0, 0.20736873149871826, 0.35591164231300354, 0.13454380631446838, 0.0, 0.8248119354248047, 0.7034888863563538, 0.2527889907360077, 0.845182478427887, 0.0, 0.500005304813385, 0.19251742959022522, 0.23766431212425232, 0.20469866693019867]"
798,"[0.4506625235080719, 0.4268413782119751, 0.4448760151863098, 1.2174099683761597, 1.0098236799240112, 0.356187105178833, 0.2790301740169525, 0.14186330139636993, 0.3725745975971222, 0.009157161228358746, 0.0, 0.0, 0.37870240211486816, 0.009453282691538334, 0.841309666633606, 0.22322942316532135, 0.0, 0.4367825388908386, 0.0, 0.4987221360206604]"
808,"[0.44561463594436646, 0.373462975025177, 1.4727330207824707, 0.7508023977279663, 0.0, 0.6439006924629211, 0.0, 0.4369581937789917, 0.0, 0.0, 1.0352824926376343, 0.3467995226383209, 0.11991633474826813, 0.3971668779850006, 0.02663550153374672, 0.020962411537766457, 0.5797402262687683, 0.0, 0.0, 0.0]"
818,"[0.0, 0.5981493592262268, 0.0, 0.31586480140686035, 0.27021846175193787, 0.0, 0.7671950459480286, 0.5472369194030762, 0.5479295253753662, 0.5245640277862549, 1.3754863739013672, 0.0, 0.7488546967506409, 0.3377361595630646, 0.2679254412651062, 0.0, 0.48093926906585693, 0.6508659720420837, 0.0, 0.0]"
828,"[0.21973618865013123, 0.0, 0.33076781034469604, 1.1733057498931885, 0.0, 0.5832380652427673, 0.4792124330997467, 0.39878785610198975, 0.6922777891159058, 0.37742000818252563, 0.31537988781929016, 0.2536003887653351, 0.0, 0.29008403420448303, 0.6054624915122986, 0.0, 0.0, 0.0, 0.5355987548828125, 1.3697477579116821]"
838,"[0.24612164497375488, 0.15371844172477722, 0.3248447775840759, 0.5771617889404297, 0.5768347978591919, 0.4070354402065277, 0.0, 0.34874656796455383, 0.14743083715438843, 0.9319515228271484, 0.3575737476348877, 0.0, 0.016977423802018166, 0.5335014462471008, 0.0, 0.7044236063957214, 1.0052130222320557, 1.262015700340271, 0.0, 0.33319318294525146]"
848,"[1.0991333723068237, 0.14343678951263428, 0.08510663360357285, 0.6838810443878174, 0.189018115401268, 0.7359163165092468, 0.025963284075260162, 0.09317774325609207, 0.0, 0.009911608882248402, 0.07373494654893875, 0.04874348267912865, 0.8163101673126221, 0.5407063364982605, 0.0, 0.3258344233036041, 1.2271876335144043, 0.6968995332717896, 0.0, 0.0]"
858,"[0.538825273513794, 0.015527324751019478, 1.0282713174819946, 0.0, 0.17847304046154022, 0.12523910403251648, 0.4272937476634979, 0.0, 0.8381884098052979, 0.10035225749015808, 0.0, 0.12303674966096878, 0.8110914826393127, 0.35988497734069824, 0.22285710275173187, 0.5735549926757812, 0.46045371890068054, 0.011935287155210972, 1.2065585851669312, 0.6418030261993408]"
868,"[0.3124105632305145, 0.3055208921432495, 0.0, 0.3862953186035156, 0.24321682751178741, 0.2687530517578125, 0.6228485107421875, 0.0, 0.1485268473625183, 0.3688497841358185, 1.1590522527694702, 0.8033106327056885, 0.9070287942886353, 0.14870505034923553, 0.2679552137851715, 0.7362198829650879, 0.13212457299232483, 0.26367974281311035, 0.050076257437467575, 0.38059303164482117]"
878,"[0.44889146089553833, 0.7798352837562561, 0.8191049695014954, 0.9279459118843079, 0.5530752539634705, 0.031622860580682755, 0.21609143912792206, 0.0, 0.0, 0.0, 0.31553271412849426, 0.5902560353279114, 0.441072940826416, 0.8142488598823547, 0.10048209875822067, 0.0, 0.7654454112052917, 0.0, 0.0, 0.24744059145450592]"
888,"[0.22312700748443604, 0.7842310070991516, 0.30866676568984985, 0.0, 0.55558180809021, 0.4589272737503052, 0.21979407966136932, 0.7255542874336243, 0.4967813193798065, 0.35827770829200745, 0.5167176127433777, 0.40059560537338257, 0.657155454158783, 0.0, 0.11717097461223602, 0.05318282172083855, 0.5014374256134033, 0.32959818840026855, 0.10797657072544098, 0.8784176707267761]"
898,"[0.006011400371789932, 0.0, 0.5935796499252319, 0.3346554934978485, 0.0, 0.7609532475471497, 0.21663065254688263, 0.0, 1.2798632383346558, 0.6012839078903198, 0.26977017521858215, 0.001899194554425776, 0.6023907661437988, 0.06095687299966812, 0.03396269679069519, 0.33231881260871887, 0.44622787833213806, 0.03710826113820076, 0.7752581834793091, 0.9159180521965027]"
908,"[0.31238123774528503, 0.0, 0.07174250483512878, 1.1386260986328125, 0.5504502058029175, 0.2525758743286133, 0.25237399339675903, 0.6260451674461365, 0.0, 1.1101634502410889, 0.2159801721572876, 0.03774043545126915, 0.07469423115253448, 0.3796308636665344, 0.0, 0.41074711084365845, 0.36963000893592834, 0.0, 0.08429167419672012, 0.7023797631263733]"
918,"[0.1510499268770218, 0.23024915158748627, 0.0, 0.7121842503547668, 0.0, 0.4673304557800293, 0.2478429228067398, 0.1875426471233368, 1.3169586658477783, 0.15131323039531708, 0.1704310029745102, 0.0702114924788475, 0.11214695870876312, 0.25714775919914246, 0.542263388633728, 0.35419514775276184, 0.4451518952846527, 0.4335078001022339, 0.8947160840034485, 0.295793741941452]"
928,"[0.0, 0.8467604517936707, 0.011904933489859104, 0.0, 0.2735261917114258, 0.6366854906082153, 0.01905173435807228, 1.4332956075668335, 0.0, 0.0, 0.619446873664856, 0.5462042093276978, 0.0, 0.2507879436016083, 0.8322320580482483, 0.0, 0.0, 0.12306950241327286, 0.0, 0.7920034527778625]"
938,"[0.0, 0.6164308786392212, 0.022231044247746468, 0.08435293287038803, 0.8278971314430237, 0.16780100762844086, 0.6864199042320251, 1.027105689048767, 0.0, 0.46920084953308105, 0.12306836247444153, 0.0, 0.0, 0.3235743045806885, 0.2280084639787674, 0.5903378129005432, 0.8712236285209656, 0.616611659526825, 0.24685193598270416, 0.3529987633228302]"
948,"[0.19257229566574097, 0.24746468663215637, 0.16418588161468506, 0.0, 1.324168086051941, 0.008852909319102764, 0.9048276543617249, 0.0466795489192009, 0.14992953836917877, 0.1870095133781433, 0.378478080034256, 0.0, 0.25213703513145447, 0.18653276562690735, 1.0487028360366821, 0.0, 0.6612772345542908, 0.203311949968338, 0.44725438952445984, 0.38288092613220215]"
958,"[0.2595174312591553, 0.4945264756679535, 0.4397117793560028, 1.214271903038025, 0.18815042078495026, 0.817320704460144, 0.22052717208862305, 0.07177125662565231, 0.09012039750814438, 0.0, 0.19538287818431854, 0.14499804377555847, 1.0134280920028687, 0.16999101638793945, 0.2757588028907776, 0.10548487305641174, 0.45722222328186035, 0.6580266952514648, 0.0, 0.0]"
968,"[0.0, 1.2725006341934204, 0.8642531633377075, 0.03377698361873627, 0.0, 0.5654768943786621, 0.10778273642063141, 0.14674703776836395, 0.13554489612579346, 0.4551694989204407, 0.10609358549118042, 0.0, 0.23161053657531738, 0.39957475662231445, 0.0, 0.09460331499576569, 0.2867763042449951, 0.9377468228340149, 0.40051648020744324, 0.4468640685081482]"
978,"[0.0, 0.690222442150116, 0.0, 0.14905387163162231, 0.881150484085083, 0.5323981642723083, 0.23157534003257751, 0.090329110622406, 0.22586989402770996, 1.2756839990615845, 0.0, 0.0135717848315835, 0.0, 0.6961539387702942, 0.13021790981292725, 0.5887635946273804, 0.26803672313690186, 0.3090648651123047, 0.004871028941124678, 0.42128458619117737]"
988,"[0.04348558932542801, 0.5709766745567322, 0.1117251068353653, 0.33620354533195496, 0.330987811088562, 0.5577611327171326, 0.6345807909965515, 0.15746313333511353, 0.745992124080658, 0.0, 0.06840090453624725, 0.0, 0.3493638038635254, 0.6305794715881348, 0.5616449117660522, 0.31323495507240295, 0.13889119029045105, 0.427587628364563, 0.08412715047597885, 1.127171516418457]"
998,"[0.0, 0.5150009393692017, 0.4805617332458496, 0.0, 0.0, 0.36694782972335815, 0.0, 0.22856628894805908, 0.4019133746623993, 0.09214028716087341, 0.19525258243083954, 0.622678279876709, 0.0, 0.6743808388710022, 0.6524646282196045, 1.252421498298645, 0.6003813147544861, 0.0, 0.16872873902320862, 0.91927170753479]"
1008,"[1.1519283056259155, 0.38628873229026794, 0.0, 0.0, 0.6595208048820496, 0.9309020042419434, 0.26878422498703003, 0.0, 0.0, 0.0, 0.2392767071723938, 0.7228327393531799, 0.0, 0.39254242181777954, 0.004375813994556665, 0.19982075691223145, 0.0, 1.0611165761947632, 0.9667112231254578, 0.0]"
1018,"[0.38133853673934937, 0.2790164351463318, 0.10195103287696838, 0.7838314175605774, 0.14681954681873322, 0.0, 0.27056464552879333, 0.13812926411628723, 0.0, 0.20642471313476562, 0.2974989712238312, 0.7388415932655334, 1.2368985414505005, 0.7009943723678589, 0.0, 0.12406762689352036, 0.3642091751098633, 0.9837653040885925, 0.0, 0.6234552264213562]"
1028,"[0.270964652299881, 0.0, 0.0, 0.08155260235071182, 0.28355103731155396, 0.5615692734718323, 0.9183206558227539, 0.12915274500846863, 0.2649615406990051, 0.366447389125824, 0.0, 0.18424709141254425, 0.2871795892715454, 1.429854393005371, 0.07196159660816193, 0.0, 0.48893365263938904, 0.020909398794174194, 0.3772682547569275, 0.7058940529823303]"
1038,"[0.5779594779014587, 0.44745784997940063, 1.5751725435256958, 0.14449359476566315, 0.0, 0.129680797457695, 0.0, 0.35877594351768494, 0.08294880390167236, 0.27996477484703064, 0.22942866384983063, 0.3656950294971466, 0.1894223690032959, 0.0, 0.4827772378921509, 0.2699646055698395, 0.0, 0.17459003627300262, 0.7952534556388855, 0.10684608668088913]"
1048,"[0.0, 0.0, 0.5162286758422852, 0.9267299771308899, 0.45748743414878845, 0.22646871209144592, 0.00992435123771429, 0.8343114256858826, 0.03992248326539993, 0.14642098546028137, 0.09463135898113251, 1.1240041255950928, 0.4235091805458069, 0.11817003041505814, 1.099932074546814, 0.28931787610054016, 0.044404786080121994, 0.02395339496433735, 0.12955254316329956, 0.15923956036567688]"
1058,"[0.0, 0.4185020327568054, 0.4995504319667816, 0.04039621725678444, 0.0, 0.16661792993545532, 0.15425333380699158, 0.24203762412071228, 0.5133852362632751, 0.5769802927970886, 0.3589079976081848, 0.08506198227405548, 0.0541154183447361, 1.1949119567871094, 0.5284436941146851, 0.8182548880577087, 0.7645173072814941, 0.00537466024979949, 0.9986523985862732, 0.2689758539199829]"
1068,"[0.0, 0.8484578728675842, 0.02763153426349163, 0.3078543543815613, 0.5788381695747375, 0.031203841790556908, 1.0000691413879395, 0.15670962631702423, 0.18926917016506195, 0.0, 0.0, 0.5134559869766235, 0.00224757706746459, 0.7644473314285278, 0.2158767580986023, 0.9699245095252991, 0.0, 0.31319692730903625, 0.0, 0.511226236820221]"
1078,"[0.0, 0.02611568383872509, 0.6321334838867188, 0.173152893781662, 0.0, 1.5268043279647827, 0.7270675301551819, 0.46254661679267883, 0.0, 0.05638031288981438, 0.3509517312049866, 0.0, 0.01438147109001875, 0.3063187301158905, 0.5076385736465454, 0.0, 0.37140437960624695, 1.1020100116729736, 0.37608954310417175, 0.0]"
1088,"[0.6574909687042236, 0.5093211531639099, 1.4664682149887085, 0.0, 0.22753161191940308, 0.2498459666967392, 0.0, 0.5648579597473145, 0.00517375348135829, 0.0, 0.006876081693917513, 0.19534556567668915, 0.7371370196342468, 0.0, 0.0, 0.6727057099342346, 0.4790476858615875, 0.6742963790893555, 0.054135870188474655, 0.0743037611246109]"
1098,"[0.0, 0.2367851734161377, 1.4586158990859985, 0.5315285325050354, 0.012026403099298477, 0.6912809014320374, 0.6771591901779175, 0.6871725916862488, 0.11667004227638245, 0.5312139987945557, 0.026952499523758888, 0.9896641373634338, 0.01689201034605503, 0.03024356998503208, 0.41374513506889343, 0.0007251625065691769, 0.18726210296154022, 0.34188371896743774, 0.09495376795530319, 0.17143331468105316]"
1108,"[0.963792622089386, 0.42651867866516113, 0.6022065877914429, 0.15648654103279114, 0.227247953414917, 0.0, 0.7240682244300842, 0.6089521050453186, 0.0, 0.21621756255626678, 0.0, 0.0, 0.07348106801509857, 0.24691595137119293, 0.0, 0.7298660278320312, 0.9036651253700256, 0.3748113512992859, 0.36536288261413574, 0.7445285320281982]"
1118,"[0.0, 0.01130700670182705, 0.34161853790283203, 0.333646297454834, 0.7519649863243103, 0.0, 0.9324185252189636, 0.3982531428337097, 1.210241436958313, 0.1287122666835785, 0.32006821036338806, 0.011003940366208553, 0.19241517782211304, 0.0, 0.2974551022052765, 0.8943158388137817, 0.0, 0.1891511082649231, 0.4283657371997833, 0.0]"
1128,"[0.9439634084701538, 0.6837323904037476, 0.01922568678855896, 0.38621771335601807, 0.33014339208602905, 0.0, 0.44207531213760376, 0.1679372936487198, 1.0844671726226807, 0.5730631947517395, 0.20101512968540192, 0.12742653489112854, 0.5671389698982239, 0.0912289023399353, 0.02321830950677395, 0.668768584728241, 0.230203777551651, 0.0, 0.6815142035484314, 0.0]"
1138,"[0.10624384880065918, 0.6157907247543335, 0.04394439235329628, 0.0, 0.3114485740661621, 1.0982019901275635, 0.0, 0.9886814951896667, 0.06133703514933586, 0.1254013478755951, 0.0, 0.17816179990768433, 0.15245480835437775, 0.7070443630218506, 0.27952340245246887, 0.0, 0.18738357722759247, 0.32974973320961, 0.0, 1.378848910331726]"
1148,"[0.29389989376068115, 0.41462141275405884, 0.13891950249671936, 0.22886495292186737, 1.3280993700027466, 0.8063378930091858, 0.0, 0.0, 0.03253881633281708, 0.48787450790405273, 0.9104994535446167, 0.0, 0.0, 0.7088106274604797, 0.1820884346961975, 0.0, 0.4637782573699951, 0.3305026590824127, 0.0, 0.5281774997711182]"
1158,"[0.36239349842071533, 0.0, 0.22484348714351654, 0.7373732328414917, 0.7002316117286682, 0.4007786512374878, 0.6447547078132629, 0.0, 0.04438195750117302, 0.0, 0.33035606145858765, 0.485782265663147, 0.04036889970302582, 0.31322166323661804, 0.0737089142203331, 0.5443228483200073, 0.16872873902320862, 1.1065171957015991, 0.02895972691476345, 0.8433434963226318]"
